transaction_id,date,region,product_category,revenue,material_cost,shipping_cost
104920,5/8/2025,APAC,SaaS Subscriptions,4260.05,383.79,88.3
104921,5/8/2025,Europe,Edge Hardware Platforms,25897.04,10233.94,11804.33
104922,5/8/2025,APAC,SaaS Subscriptions,5494.73,580.08,109.78
104923,5/8/2025,North America,Enterprise Cloud Software,6282.25,880.48,283.34
104924,5/8/2025,APAC,Edge Hardware Platforms,17663,6937.71,2104.02
104925,5/8/2025,North America,Enterprise Cloud Software,13516.26,2126.25,684.38
104926,5/8/2025,Europe,Enterprise Cloud Software,9712.55,1485.4,1830.87
104927,5/9/2025,APAC,Edge Hardware Platforms,20065.16,8199.27,2402.09
104928,5/9/2025,Europe,Enterprise Cloud Software,9321.55,1336.84,1523.52
104929,5/9/2025,North America,Edge Hardware Platforms,13933.73,5217.97,1689.71
104930,5/9/2025,APAC,Edge Hardware Platforms,28101.78,11427.26,3311.47
104931,5/9/2025,Europe,Enterprise Cloud Software,5780.54,840.13,994.08
104932,5/9/2025,Europe,Edge Hardware Platforms,12765.26,5523.28,5628.98
104933,5/9/2025,Europe,SaaS Subscriptions,2583.81,273.35,180.44
104934,5/9/2025,Europe,SaaS Subscriptions,5106.28,461.88,329.16
104935,5/9/2025,North America,Edge Hardware Platforms,15765.23,6097.32,1999.46
104936,5/10/2025,APAC,Edge Hardware Platforms,21141.54,7974.05,2512.06
104937,5/10/2025,Europe,SaaS Subscriptions,7758.42,792.2,561.95
104938,5/10/2025,North America,Enterprise Cloud Software,6561.05,896.52,321.55
104939,5/10/2025,North America,Edge Hardware Platforms,20713.3,8444.35,2471.67
104940,5/10/2025,North America,SaaS Subscriptions,2518.45,273.95,48.47
104941,5/10/2025,Europe,Enterprise Cloud Software,5709.31,844.33,1082.87
104942,5/11/2025,North America,Edge Hardware Platforms,28128.93,12052.32,3386.28
104943,5/11/2025,North America,Enterprise Cloud Software,14540.87,2051.45,771.85
104944,5/11/2025,North America,SaaS Subscriptions,4208.93,408.39,86.49
104945,5/11/2025,APAC,SaaS Subscriptions,6243.24,656.12,126.45
104946,5/11/2025,APAC,SaaS Subscriptions,4916.57,503.44,99.07
104947,5/11/2025,Europe,SaaS Subscriptions,4133.7,389.24,294.73
104948,5/11/2025,North America,Edge Hardware Platforms,28070.16,11491.77,3607.87
104949,5/11/2025,North America,SaaS Subscriptions,5610.72,508.53,115.2
104950,5/11/2025,APAC,Enterprise Cloud Software,10824.56,1758.61,488.15
104951,5/12/2025,Europe,Edge Hardware Platforms,29785.69,12909.27,12571.08
104952,5/12/2025,North America,Enterprise Cloud Software,6738,981.59,362.27
104953,5/12/2025,Europe,Edge Hardware Platforms,13583.34,5425.56,6355.21
104954,5/12/2025,APAC,Enterprise Cloud Software,13620.72,1950.69,703.61
104955,5/12/2025,North America,Edge Hardware Platforms,10714.03,4371.88,1323.21
104956,5/12/2025,North America,SaaS Subscriptions,2275.83,245.41,44.44
104957,5/12/2025,Europe,Edge Hardware Platforms,13364.92,5152.44,5811.72
104958,5/12/2025,APAC,SaaS Subscriptions,2123.52,206.09,43.9
104959,5/12/2025,Europe,SaaS Subscriptions,2101.82,207.56,157.01
104960,5/12/2025,North America,Edge Hardware Platforms,11624.57,4604.3,1444.12
104961,5/12/2025,North America,Enterprise Cloud Software,14570.22,2366.42,790.63
104962,5/12/2025,APAC,Enterprise Cloud Software,6577.76,894.75,354.66
104963,5/12/2025,APAC,Edge Hardware Platforms,28553.52,11592.9,3172.68
104964,5/12/2025,North America,Enterprise Cloud Software,8076.58,1182.29,427.8
104965,5/13/2025,Europe,Edge Hardware Platforms,29993.2,12660.93,14307.34
104966,5/13/2025,North America,Enterprise Cloud Software,10058.96,1395.45,502.19
104967,5/13/2025,North America,Edge Hardware Platforms,28992.72,11107.77,3822.47
104968,5/13/2025,North America,Enterprise Cloud Software,10447.89,1674.39,548.46
104969,5/13/2025,Europe,Enterprise Cloud Software,5225.17,730.75,909.07
104970,5/13/2025,APAC,SaaS Subscriptions,3203.87,334.84,65.09
104971,5/13/2025,North America,Edge Hardware Platforms,19721.47,8152.97,2269.5
104972,5/13/2025,APAC,Edge Hardware Platforms,14970.59,5768.38,1886.97
104973,5/13/2025,Europe,Edge Hardware Platforms,15846.84,6119.22,6688.71
104974,5/13/2025,North America,Edge Hardware Platforms,16586.99,6404.22,1898.63
104975,5/13/2025,Europe,Edge Hardware Platforms,26712.17,11335.59,11850.44
104976,5/14/2025,Europe,Enterprise Cloud Software,8902.97,1390.72,1770.62
104977,5/14/2025,North America,Edge Hardware Platforms,11901.88,4515.46,1393.02
104978,5/14/2025,Europe,Enterprise Cloud Software,7275.63,1151.99,1444.25
104979,5/14/2025,North America,Edge Hardware Platforms,15161.61,6583.72,1882.31
104980,5/14/2025,APAC,Enterprise Cloud Software,10985.06,1656.86,526.51
104981,5/14/2025,North America,Edge Hardware Platforms,24129.71,8750.73,2934.6
104982,5/14/2025,North America,Enterprise Cloud Software,11231.19,1620.95,554.92
104983,5/14/2025,North America,Edge Hardware Platforms,19402.4,8480.34,2259.55
104984,5/14/2025,Europe,Enterprise Cloud Software,10087.53,1529.04,1746.8
104985,5/14/2025,Europe,Enterprise Cloud Software,5060.01,715.84,951.29
104986,5/14/2025,APAC,Enterprise Cloud Software,9080.43,1236.04,430.15
104987,5/15/2025,APAC,Edge Hardware Platforms,28921.8,11978.53,3645.16
104988,5/15/2025,Europe,Edge Hardware Platforms,13418.78,5434.5,6246.98
104989,5/15/2025,North America,Enterprise Cloud Software,7456.4,1072.54,349.16
104990,5/15/2025,Europe,Enterprise Cloud Software,6581,1067.27,1235.92
104991,5/15/2025,North America,Edge Hardware Platforms,24815.71,10503.82,2785.18
104992,5/16/2025,Europe,Enterprise Cloud Software,7234.05,1072.07,1294.58
104993,5/16/2025,Europe,Edge Hardware Platforms,10944.57,4010.63,4266.66
104994,5/16/2025,Europe,Enterprise Cloud Software,12460.81,1765.57,2461.86
104995,5/16/2025,Europe,Edge Hardware Platforms,25610.77,10681.03,11327.69
104996,5/16/2025,APAC,Edge Hardware Platforms,26170.63,10217.21,3352.99
104997,5/16/2025,North America,Enterprise Cloud Software,11778.7,1665.29,557.03
104998,5/16/2025,North America,Edge Hardware Platforms,27787.76,11503.17,3553.15
104999,5/16/2025,Europe,Enterprise Cloud Software,6004.66,910.5,1039.48
105000,5/16/2025,North America,Edge Hardware Platforms,23329.93,9117.32,2968.99
105001,5/16/2025,Europe,Edge Hardware Platforms,29703.79,11394.92,13244.73
105002,5/17/2025,North America,SaaS Subscriptions,3975.58,417.28,84.56
105003,5/17/2025,APAC,Edge Hardware Platforms,28760.33,11872.64,3503.52
105004,5/17/2025,Europe,Enterprise Cloud Software,8905.15,1437.62,1482.2
105005,5/17/2025,Europe,Edge Hardware Platforms,17120.83,6933.73,8211.75
105006,5/17/2025,North America,Edge Hardware Platforms,25159.9,10234.04,2776.13
105007,5/17/2025,Europe,SaaS Subscriptions,4052.36,416.56,321.56
105008,5/17/2025,APAC,Edge Hardware Platforms,29422.98,10993.8,3723.36
105009,5/17/2025,Europe,Edge Hardware Platforms,20413.45,7403.96,8451.23
105010,5/17/2025,North America,Enterprise Cloud Software,8373.41,1331.94,393.64
105011,5/17/2025,Europe,Edge Hardware Platforms,14819.43,6430.69,6923.4
105012,5/18/2025,APAC,SaaS Subscriptions,7372.35,664,160.25
105013,5/18/2025,North America,Enterprise Cloud Software,5553.89,807.91,284.4
105014,5/18/2025,Europe,Enterprise Cloud Software,9764.83,1447.77,1857.99
105015,5/18/2025,North America,Enterprise Cloud Software,7559.39,1089.4,385.47
105016,5/18/2025,Europe,Edge Hardware Platforms,17486.28,6813.95,8347.09
105017,5/18/2025,North America,SaaS Subscriptions,6249.27,563.13,137.31
105018,5/18/2025,APAC,Edge Hardware Platforms,18106.49,7322.56,2065.56
105019,5/18/2025,North America,SaaS Subscriptions,7378.91,688.08,156.05
105020,5/19/2025,Europe,Edge Hardware Platforms,22567.14,8324.45,9982.3
105021,5/19/2025,Europe,Edge Hardware Platforms,21304.2,8198.53,9423.81
105022,5/19/2025,North America,Enterprise Cloud Software,11750.71,1694.34,633.25
105023,5/19/2025,North America,Edge Hardware Platforms,21430.98,8054.18,2540.8
105024,5/19/2025,Europe,Edge Hardware Platforms,12276.61,5023.83,4978.36
105025,5/19/2025,Europe,SaaS Subscriptions,2740.13,270.59,194.87
105026,5/19/2025,Europe,Edge Hardware Platforms,18371.38,6631.32,7270.53
105027,5/19/2025,Europe,Enterprise Cloud Software,6445.77,932.91,1073.49
105028,5/19/2025,North America,Enterprise Cloud Software,6643.58,1056.21,303.12
105029,5/19/2025,Europe,Edge Hardware Platforms,23506.43,8561.4,11104.15
105030,5/20/2025,Europe,Edge Hardware Platforms,14024.03,5256.69,6675.19
105031,5/20/2025,Europe,Edge Hardware Platforms,26028.83,10463.92,10598.93
105032,5/20/2025,North America,Edge Hardware Platforms,27197.92,9924.95,3080.02
105033,5/20/2025,APAC,Enterprise Cloud Software,11296.26,1597.35,576.77
105034,5/20/2025,North America,Enterprise Cloud Software,10824.75,1683.15,560.75
105035,5/20/2025,Europe,Edge Hardware Platforms,20389.45,8377.03,9180.65
105036,5/20/2025,Europe,Edge Hardware Platforms,13116.78,4943.05,5364.52
105037,5/20/2025,APAC,Edge Hardware Platforms,21057.34,8005.25,2330.23
105038,5/20/2025,APAC,SaaS Subscriptions,2664.17,282.25,52.71
105039,5/20/2025,North America,Edge Hardware Platforms,22286.59,9413.91,2446.71
105040,5/20/2025,North America,Edge Hardware Platforms,16595.06,6641.32,1904.99
105041,5/20/2025,Europe,Edge Hardware Platforms,24705.92,10086.93,11037.33
105042,5/21/2025,North America,Enterprise Cloud Software,6083.75,869.68,277.75
105043,5/21/2025,Europe,SaaS Subscriptions,2604.89,277.22,171.67
105044,5/21/2025,Europe,Edge Hardware Platforms,28054.34,10355.3,11622.43
105045,5/21/2025,North America,Edge Hardware Platforms,28231.86,11928.58,3538.85
105046,5/21/2025,Europe,SaaS Subscriptions,4696.65,436.76,363.53
105047,5/21/2025,North America,Enterprise Cloud Software,6260.38,959.54,319.72
105048,5/22/2025,Europe,Edge Hardware Platforms,28410.05,11557.07,13035.23
105049,5/22/2025,APAC,Enterprise Cloud Software,8102.26,1210.11,366.14
105050,5/22/2025,North America,Edge Hardware Platforms,12161.39,4500.96,1448.64
105051,5/22/2025,Europe,SaaS Subscriptions,5277.88,525.12,370.24
105052,5/22/2025,North America,Enterprise Cloud Software,12918.96,1924.28,683.45
105053,5/22/2025,Europe,Enterprise Cloud Software,10103.07,1498.49,1787.79
105054,5/22/2025,Europe,SaaS Subscriptions,6877.4,743.27,443.42
105055,5/22/2025,North America,Enterprise Cloud Software,7632.31,1131.54,392.46
105056,5/22/2025,Europe,SaaS Subscriptions,7639.14,712.51,593.15
105057,5/22/2025,Europe,Edge Hardware Platforms,25698.79,9443.05,12045.52
105058,5/22/2025,Europe,SaaS Subscriptions,7966.87,799.56,521.77
105059,5/22/2025,North America,Edge Hardware Platforms,12071.06,5132.94,1389.68
105060,5/22/2025,APAC,Edge Hardware Platforms,13468.61,5361.63,1605.53
105061,5/23/2025,APAC,SaaS Subscriptions,3700.66,393.84,69.27
105062,5/23/2025,APAC,Enterprise Cloud Software,7979.31,1281.27,392.59
105063,5/23/2025,APAC,Enterprise Cloud Software,9633.49,1512.2,434.02
105064,5/23/2025,North America,Enterprise Cloud Software,14928.78,2356.04,727.56
105065,5/23/2025,North America,Enterprise Cloud Software,10319.07,1695.18,533.97
105066,5/23/2025,North America,Edge Hardware Platforms,29978.07,12036.23,3931.35
105067,5/23/2025,North America,Edge Hardware Platforms,22543.23,9351.53,2743.37
105068,5/23/2025,North America,Enterprise Cloud Software,14222.51,2019.42,781.23
105069,5/24/2025,North America,Enterprise Cloud Software,6598.43,922.82,321.56
105070,5/24/2025,APAC,Enterprise Cloud Software,9161.93,1322.51,484.43
105071,5/24/2025,North America,Enterprise Cloud Software,7106.42,1171.06,360.35
105072,5/24/2025,North America,Enterprise Cloud Software,6678.22,926.52,353.76
105073,5/24/2025,Europe,Edge Hardware Platforms,16625.02,6721.42,6795.09
105074,5/24/2025,North America,Edge Hardware Platforms,13007,5324.78,1670.8
105075,5/24/2025,North America,SaaS Subscriptions,2476.67,240.18,50.63
105076,5/24/2025,Europe,Enterprise Cloud Software,12989.13,2132.74,2172.42
105077,5/24/2025,APAC,Edge Hardware Platforms,28718.68,10743.28,3647.52
105078,5/24/2025,North America,SaaS Subscriptions,6044.96,588.81,113.41
105079,5/24/2025,APAC,Edge Hardware Platforms,17208.32,6806.01,2199.86
105080,5/24/2025,North America,Enterprise Cloud Software,14112.82,2069.23,684.24
105081,5/24/2025,North America,SaaS Subscriptions,3305.03,339.54,71.13
105082,5/25/2025,North America,Edge Hardware Platforms,19946.31,8096.39,2332.74
105083,5/25/2025,Europe,Edge Hardware Platforms,21589.73,9260.45,8501.66
105084,5/25/2025,North America,Edge Hardware Platforms,29172.1,10669.9,3386.58
105085,5/25/2025,APAC,SaaS Subscriptions,7191.47,691.59,153.81
105086,5/25/2025,Europe,Edge Hardware Platforms,14776.5,6154.91,6139.03
105087,5/26/2025,Europe,Edge Hardware Platforms,23921.53,9586.36,10143.59
105088,5/26/2025,APAC,Enterprise Cloud Software,10927.28,1765.58,566.82
105089,5/26/2025,APAC,Edge Hardware Platforms,15439.86,6609.83,1813.55
105090,5/26/2025,Europe,Enterprise Cloud Software,12558.38,1902.21,2144.27
105091,5/26/2025,Europe,Edge Hardware Platforms,10237.73,4207.68,4463.58
105092,5/26/2025,North America,Edge Hardware Platforms,16069.22,6140.83,1917.21
105093,5/26/2025,Europe,SaaS Subscriptions,2848.14,278.92,185.33
105094,5/26/2025,APAC,Edge Hardware Platforms,24138.58,9312.07,3096.1
105095,5/26/2025,Europe,SaaS Subscriptions,2472.89,248,188.59
105096,5/27/2025,APAC,SaaS Subscriptions,3523.03,333.25,75.6
105097,5/27/2025,North America,Edge Hardware Platforms,26413.16,11227.16,2940.6
105098,5/27/2025,Europe,Edge Hardware Platforms,16474.43,7139.6,7359.12
105099,5/27/2025,APAC,Enterprise Cloud Software,8943.5,1431.44,440.26
105100,5/27/2025,North America,SaaS Subscriptions,7238.75,730.6,146.56
105101,5/27/2025,North America,SaaS Subscriptions,6837.77,620.42,127.9
105102,5/28/2025,North America,Edge Hardware Platforms,22183.22,9067.37,2782.59
105103,5/28/2025,Europe,Enterprise Cloud Software,9573.47,1483.13,1645.1
105104,5/28/2025,North America,Enterprise Cloud Software,9186.15,1512.09,439.59
105105,5/28/2025,Europe,Edge Hardware Platforms,10269.95,4436.98,4324.77
105106,5/28/2025,APAC,Enterprise Cloud Software,6456.64,934.12,312.85
105107,5/28/2025,APAC,Enterprise Cloud Software,11411.12,1585.45,607.44
105108,5/28/2025,APAC,Edge Hardware Platforms,14253.74,5854.86,1592.86
105109,5/28/2025,North America,Edge Hardware Platforms,29824.57,12862.89,3645.59
105110,5/28/2025,Europe,SaaS Subscriptions,5284.38,520,415.1
105111,5/28/2025,North America,Enterprise Cloud Software,11340.9,1563.63,552.66
105112,5/29/2025,North America,Enterprise Cloud Software,13353.04,1964.78,607.41
105113,5/29/2025,APAC,Enterprise Cloud Software,14361.77,2068.63,765.69
105114,5/29/2025,Europe,SaaS Subscriptions,7856.71,844.04,553.57
105115,5/29/2025,APAC,Edge Hardware Platforms,11232.07,4879,1338.67
105116,5/29/2025,North America,Edge Hardware Platforms,22062.82,8953.88,2687.14
105117,5/29/2025,North America,Edge Hardware Platforms,28148.3,11008.61,3466.01
105118,5/29/2025,North America,Enterprise Cloud Software,10857.31,1481.22,567.14
105119,5/29/2025,Europe,Edge Hardware Platforms,18225.8,7899.44,7021.69
105120,5/29/2025,Europe,SaaS Subscriptions,7483.92,761.06,524.62
105121,5/30/2025,Europe,SaaS Subscriptions,5105.43,555.09,390.97
105122,5/30/2025,APAC,Edge Hardware Platforms,17730.85,6655.34,2325.13
105123,5/30/2025,APAC,Edge Hardware Platforms,15925.05,6045.38,2097.75
105124,5/30/2025,North America,SaaS Subscriptions,4132.75,406.57,88.14
105125,5/30/2025,North America,Edge Hardware Platforms,29040.49,12078.67,3662.54
105126,5/31/2025,North America,Enterprise Cloud Software,9912.63,1447.69,486.8
105127,5/31/2025,APAC,Enterprise Cloud Software,11604.92,1566.7,529.54
105128,5/31/2025,Europe,SaaS Subscriptions,2869.97,290.13,214.83
105129,5/31/2025,North America,Edge Hardware Platforms,28228.15,11318.88,3155.22
105130,5/31/2025,Europe,Edge Hardware Platforms,10539.1,3870.46,4205.64
105131,5/31/2025,North America,Enterprise Cloud Software,9541.05,1394.44,514.32
105132,5/31/2025,Europe,SaaS Subscriptions,5162.24,473.88,368.65
105133,5/31/2025,APAC,Enterprise Cloud Software,5912.14,856.57,289.04
105134,5/31/2025,North America,Enterprise Cloud Software,7508.4,1167.32,366.86
105135,5/31/2025,Europe,Edge Hardware Platforms,20981.06,7970.37,9107.21
105136,5/31/2025,North America,Edge Hardware Platforms,21452.46,8035.23,2448.96
105137,5/31/2025,North America,Enterprise Cloud Software,8478.57,1393.61,411.54
105138,6/1/2025,Europe,Edge Hardware Platforms,28997.9,12428.65,13345.39
105139,6/1/2025,APAC,Enterprise Cloud Software,11170.54,1805.34,572.39
105140,6/1/2025,APAC,Enterprise Cloud Software,9393.31,1543.52,458.35
105141,6/1/2025,Europe,Enterprise Cloud Software,11948.37,1948.05,2094.65
105142,6/1/2025,North America,Enterprise Cloud Software,13920.23,2180.96,641.26
105143,6/1/2025,North America,SaaS Subscriptions,6859.16,633.86,131.74
105144,6/1/2025,APAC,Edge Hardware Platforms,29131.7,11608.55,3619.53
105145,6/1/2025,Europe,SaaS Subscriptions,4391.95,415.46,304.04
105146,6/1/2025,APAC,Edge Hardware Platforms,17085.05,6894.51,1899.82
105147,6/1/2025,North America,Enterprise Cloud Software,11050.06,1727.68,588.59
105148,6/1/2025,APAC,Edge Hardware Platforms,24810.34,9079.94,2713.77
105149,6/2/2025,Europe,Enterprise Cloud Software,7869.25,1215.3,1371.93
105150,6/2/2025,Europe,Edge Hardware Platforms,13379.39,4895.81,5441.11
105151,6/2/2025,North America,Edge Hardware Platforms,25914.35,10033.5,3039.51
105152,6/2/2025,APAC,Enterprise Cloud Software,6191.6,928.95,318.63
105153,6/2/2025,Europe,Edge Hardware Platforms,11135.02,4390.05,4530.87
105154,6/2/2025,APAC,SaaS Subscriptions,3688.01,338.94,70.12
105155,6/2/2025,North America,Edge Hardware Platforms,20763.97,9092.43,2441.53
105156,6/2/2025,North America,Enterprise Cloud Software,6730.4,947.49,354.17
105157,6/2/2025,North America,SaaS Subscriptions,5136.12,518.16,99.8
105158,6/2/2025,Europe,Edge Hardware Platforms,16581.23,6320.95,7840.64
105159,6/2/2025,North America,Edge Hardware Platforms,17006.83,6239.71,1912.63
105160,6/3/2025,Europe,SaaS Subscriptions,7781.36,806.93,538.8
105161,6/3/2025,North America,Enterprise Cloud Software,9277.72,1507.27,461.85
105162,6/3/2025,APAC,SaaS Subscriptions,7905.12,861.29,164.63
105163,6/3/2025,APAC,Edge Hardware Platforms,24067.89,10042.2,3015.83
105164,6/3/2025,North America,Edge Hardware Platforms,15881.42,5905.68,1889.93
105165,6/3/2025,APAC,Edge Hardware Platforms,11123.61,4726.38,1451.07
105166,6/3/2025,APAC,Edge Hardware Platforms,13002.41,5043.89,1580.66
105167,6/3/2025,North America,Enterprise Cloud Software,14342.54,2238.59,684.87
105168,6/3/2025,North America,Edge Hardware Platforms,11501.43,4820.64,1290.97
105169,6/3/2025,APAC,SaaS Subscriptions,5830.61,614.53,108.96
105170,6/3/2025,Europe,Edge Hardware Platforms,23231.21,8581.22,9688.83
105171,6/3/2025,North America,Edge Hardware Platforms,25304.74,10264.8,3191.33
105172,6/4/2025,APAC,SaaS Subscriptions,7136.54,643.85,153.74
105173,6/4/2025,North America,SaaS Subscriptions,3681.04,376.21,66.82
105174,6/4/2025,APAC,Enterprise Cloud Software,9106.88,1452.76,473.13
105175,6/4/2025,North America,Edge Hardware Platforms,10838.55,4485.86,1422.61
